,index,created_at,followers_count,full_text,lang,mode,retweet,retweet_count,retweet_text,retweeted,user_id,tweet_id,clean_text,polarity,date,hashtag,sentiment
2219,221,2019-12-07 23:36:39,133,"James Bond investigates when the Emperor of the Universe is found dead. Suspects include Captain America, General Zod, Laurie Strode, the Marlboro Man, and a Joi hologram.
#ExplainAFilmPlotBadly #KnivesOut https://t.co/huNNygbFxv",en,extended,False,0,,False,744824036652257280,1203458328694837249,James Bond investigates when the Emperor of the Universe is found dead Suspects include Captain America General Zod Laurie Strode the Marlboro Man and a Joi hologramExplainAFilmPlotBadly KnivesOut,-0.075,2019-12-07,KnivesOut,negative
16646,1672,2019-12-02 16:32:10,41,"Props to @ChrisEvans for following Captain America with a role that’s obviously different but not an indulgent reach in which he loses 4,000 lbs. and lives in a psychiatric facility for six months before eating a rabid skunk while his balls are on fire. #acting #KnivesOut",en,extended,False,0,,False,1028839079344041984,1201539566882238471,Props to ChrisEvans for following Captain America with a role thats obviously different but not an indulgent reach in which he loses 4000 lbs and lives in a psychiatric facility for six months before eating a rabid skunk while his balls are on fire acting KnivesOut,-0.075,2019-12-02,KnivesOut,negative
12500,1519,2019-12-04 15:17:31,25,Erik missed the first thirty minutes of Knives Out and Zak was not happy. Listen to the rest of this episode by going to https://t.co/yoPZn1Vhrd #filmmaking #movies #knivesout #reviews #cinema #hollywood #podcast https://t.co/IdKVubXYle,en,extended,False,2,,False,1030907576433573888,1202245552999583744,Erik missed the first thirty minutes of Knives Out and Zak was not happy Listen to the rest of this episode by going to filmmaking movies knivesout reviews cinema hollywood podcast,-0.07500000000000001,2019-12-04,KnivesOut,negative
11184,198,2019-12-05 00:37:57,203,"Saw this tonight. Didn't know what to expect going in, but lots of brilliantly funny parts and a fab cast.

Oh, and now he's done with Bond,
I am totally game for a spin-off comedy/murder mystery drama series with Daniel Craig as lead, just saying @NetflixUK 🗡🕵️ #KnivesOut https://t.co/lnjJFJQvFP",en,extended,False,0,,False,306436059,1202386592893145088,Saw this tonight Didnt know what to expect going in but lots of brilliantly funny parts and a fab castOh and now hes done with BondI am totally game for a spinoff comedymurder mystery drama series with Daniel Craig as lead just saying NetflixUK KnivesOut,-0.07500000000000001,2019-12-05,KnivesOut,negative
14553,1574,2019-12-03 12:05:23,20,"#KnivesOut was really good. Unfortunately, it wasn't as hilarious as the fucking terrible Pizza Express Christmas advert that was shown before it.",en,extended,False,1,,False,1480356967,1201834814338457601,KnivesOut was really good Unfortunately it wasnt as hilarious as the fucking terrible Pizza Express Christmas advert that was shown before it,-0.07500000000000001,2019-12-03,KnivesOut,negative
14106,1127,2019-12-03 16:28:18,4248,"The follow-up to #KnivesOut will be called BEAKS BLOODY, right @rianjohnson?

C’mon, Pal. Do the right thing here.",en,extended,False,1,,False,29787654,1201900979353985029,The followup to KnivesOut will be called BEAKS BLOODY right rianjohnson Cmon Pal Do the right thing here,-0.07619047619047621,2019-12-03,KnivesOut,negative
8500,505,2019-12-05 23:52:31,119,Before I saw @KnivesOut I thought the sexiest garment a man could wear was a Henley or possibly a button down with the sleeves rolled up but then I saw Chris Evans in that cable knit sweater and I was CHANGED #KnivesOut #ChrisEvansSweater https://t.co/J4ga8cBUks,en,extended,False,0,,False,21360900,1202737547820109824,Before I saw KnivesOut I thought the sexiest garment a man could wear was a Henley or possibly a button down with the sleeves rolled up but then I saw Chris Evans in that cable knit sweater and I was CHANGED KnivesOut ChrisEvansSweater,-0.07777777777777779,2019-12-05,KnivesOut,negative
15640,665,2019-12-02 21:41:39,1466,"@RottenTomatoes #ParasiteMovie, hands down.

#KnivesOut next. Then @LuceMovie.",en,extended,False,0,,False,21839339,1201617449176535040,RottenTomatoes ParasiteMovie hands downKnivesOut next Then LuceMovie,-0.07777777777777779,2019-12-02,KnivesOut,negative
17539,566,2019-12-01 22:00:07,31,"This will be you listening to all the drama of the film unfold. Let the hate flow through you... Knives Out is our Recent review this week! We're also doing a separate Star Wars special! Stay tuned!

#KnivesOut #StarWars https://t.co/HXwtOuUArm",en,extended,False,0,,False,1128804103725801472,1201259708725616640,This will be you listening to all the drama of the film unfold Let the hate flow through you Knives Out is our Recent review this week Were also doing a separate Star Wars special Stay tunedKnivesOut StarWars,-0.08065476190476191,2019-12-01,KnivesOut,negative
19072,599,2019-12-01 02:35:51,177,"Not what I thought it was going to be, purely because the plot was too obvious (or the murderer better yet) to be true....but I was wrong, dead wrong. @ChrisEvans #KnivesOut https://t.co/pQmkefXSt2",en,extended,False,0,,False,243301439,1200966709596827648,Not what I thought it was going to be purely because the plot was too obvious or the murderer better yet to be truebut I was wrong dead wrong ChrisEvans KnivesOut,-0.08095238095238096,2019-12-01,KnivesOut,negative
18685,212,2019-12-01 03:58:31,1374,"Rian Johnson really included ""weak sauce"" in the script and made Lakeith Stanfield say it three times in a single scene. #KnivesOut",en,extended,False,0,,False,103231629,1200987517018730496,Rian Johnson really included weak sauce in the script and made Lakeith Stanfield say it three times in a single scene KnivesOut,-0.08214285714285714,2019-12-01,KnivesOut,negative
10111,2125,2019-12-05 15:00:01,5158,"#KnivesOut feels a murder-mystery version of #SuccessionHBO another example of a hugely successful drama that feeds our current desire to ogle at the horrific behavior of those whose power flows from inherited wealth.
(by @ChrisJonesTrib )
https://t.co/1n1oV5m3No",en,extended,False,1,,False,20096514,1202603539861663745,KnivesOut feels a murdermystery version of SuccessionHBO another example of a hugely successful drama that feeds our current desire to ogle at the horrific behavior of those whose power flows from inherited wealthby ChrisJonesTrib,-0.08333333333333333,2019-12-05,KnivesOut,negative
7721,2726,2019-12-06 08:04:47,1321,"@rachelburden Can you ask Man In Black @chriswarburton_ if he's gonna follow Chris Evans' lead and go for a White jumper?
#KnivesOut https://t.co/ysPCFzuGhL",en,extended,False,0,,False,75801647,1202861431437365248,rachelburden Can you ask Man In Black chriswarburton if hes gonna follow Chris Evans lead and go for a White jumperKnivesOut,-0.08333333333333333,2019-12-06,KnivesOut,negative
16999,25,2019-12-01 23:41:49,40,Yeah I’d watch this Christmas movie starring Chris Evans being emo in a sweater. Can you say sad widower looking for love in a small town?? #KnivesOut #christmas https://t.co/tT2wEFftti,en,extended,False,0,,False,1181410029418606592,1201285300665765888,Yeah Id watch this Christmas movie starring Chris Evans being emo in a sweater Can you say sad widower looking for love in a small town KnivesOut christmas,-0.08333333333333333,2019-12-01,KnivesOut,negative
29046,998,2019-11-22 22:26:27,1319,"Can’t believe I’m leaving work after 5 on a friday!! On my way to the theater to see #KnivesOut!! Been waiting to see this since like...July, maybe earlier. Tried and failed to go to every screening I could. Well, the night is here and I. Am. READY! https://t.co/WgSLW9Y9m6",en,extended,False,1,,False,1089196850903683072,1198004845065715712,Cant believe Im leaving work after 5 on a friday On my way to the theater to see KnivesOut Been waiting to see this since likeJuly maybe earlier Tried and failed to go to every screening I could Well the night is here and I Am READY,-0.08333333333333333,2019-11-22,KnivesOut,negative
24035,67,2019-11-27 00:38:29,3157,UPDATED LIST OF FAVE MOVIES OF 2019 (in no particular order): #1917Movie #Parasite #JojoRabbit #Luce #Waves #KnivesOut #AvengersEndgame #TheFarewell #Us #DolemiteIsMyName #YourMom #YourDad,en,extended,False,0,,False,21681214,1199487623124832256,UPDATED LIST OF FAVE MOVIES OF 2019 in no particular order 1917Movie Parasite JojoRabbit Luce Waves KnivesOut AvengersEndgame TheFarewell Us DolemiteIsMyName YourMom YourDad,-0.08333333333333333,2019-11-27,KnivesOut,negative
9290,1300,2019-12-05 21:15:12,773,Not sure #KnivesOut lived up to expectation. A bit slow but with some fun bits.,en,extended,False,0,,False,1972058786,1202697958027878400,Not sure KnivesOut lived up to expectation A bit slow but with some fun bits,-0.08333333333333336,2019-12-05,KnivesOut,negative
29418,371,2019-11-21 18:41:32,2574,Knife crime is at an all time high so it saddens me to see this poster &amp; the depiction of knives in the advertising campaign for the film #KnivesOut which btw is also a dark comedy! We need to stay woke and be mindful that the glamorisation of violence is not ok #stopknifecrime https://t.co/sWyPikplQw,en,extended,False,2,,False,3905112926,1197585853457031169,Knife crime is at an all time high so it saddens me to see this poster amp the depiction of knives in the advertising campaign for the film KnivesOut which btw is also a dark comedy We need to stay woke and be mindful that the glamorisation of violence is not ok stopknifecrime,-0.09249999999999999,2019-11-21,KnivesOut,negative
16390,1416,2019-12-02 17:30:48,178666,"Let's start with how Daniel Craig aka Benoit Blanc was given ""little touches of the floral tie and the floral pocket square - and the suspenders"" to ""push it into that world of the Southern gentleman"" #KnivesOut

https://t.co/d2slwRQ6Qe https://t.co/1FGUEHnrtO",en,extended,False,0,,False,14335144,1201554320069672960,Lets start with how Daniel Craig aka Benoit Blanc was given little touches of the floral tie and the floral pocket square and the suspenders to push it into that world of the Southern gentleman KnivesOut,-0.09375,2019-12-02,KnivesOut,negative
17629,656,2019-12-01 21:41:16,402,Besides my fear of spiders... how does one become a spider wrangler and work on film sets... like little spiders... like in Knives Out... I can do that big #inquiringmind #KnivesOut,en,extended,False,0,,False,316562995,1201254962954682375,Besides my fear of spiders how does one become a spider wrangler and work on film sets like little spiders like in Knives Out I can do that big inquiringmind KnivesOut,-0.09375,2019-12-01,KnivesOut,negative
355,355,2019-12-08 20:18:36,1831,"Now about to watch #KnivesOut &amp; a #tweeview will follow later.
You spoiled little hamsters.",en,extended,False,0,,False,20067615,1203770874580652034,Now about to watch KnivesOut amp a tweeview will follow laterYou spoiled little hamsters,-0.09375,2019-12-08,KnivesOut,negative
22714,1244,2019-11-28 20:06:28,702,"I JUST GOT BACK FROM WATCHING #KNIVESOUT.

I WENT IN WITH MY EXPECTATIONS  BEING SKY HIGH, AND IT STILL MANAGED TO BLOW ME AWAY!

HOLY SHIT.

HOLYYYYYYY SHIIIITTTTTT!!!!

WHAT. A. MOVIE. https://t.co/hSqsukiNqr",en,extended,False,0,,False,1157547379182252035,1200143942399995905,I JUST GOT BACK FROM WATCHING KNIVESOUTI WENT IN WITH MY EXPECTATIONS BEING SKY HIGH AND IT STILL MANAGED TO BLOW ME AWAYHOLY SHIT HOLYYYYYYY SHIIIITTTTTT WHAT A MOVIE,-0.09609374999999999,2019-11-28,KnivesOut,negative
21978,507,2019-11-28 23:09:28,217,Going to see #KnivesOut tomorrow and I'm genuinely low-key nervous that Chris Evans is gonna be the bad guy. I blame David Tennant for this nervousness. Anyone who has seen Secret Smile will understand. https://t.co/b6Vlh797Au,en,extended,False,0,,False,211279713,1200189997292433410,Going to see KnivesOut tomorrow and Im genuinely lowkey nervous that Chris Evans is gonna be the bad guy I blame David Tennant for this nervousness Anyone who has seen Secret Smile will understand,-0.09999999999999996,2019-11-28,KnivesOut,negative
16389,1415,2019-12-02 17:30:50,178666,"Not gonna lie, we missed this one. According to Eagan, there was a *specific* inspiration for one of Megan/Katherine Langford's outfits.

""You can't really tell, but on her t-shirt, if you saw it, it's weirdly an outline of a woman's genitalia"" #KnivesOut

https://t.co/d2slwRQ6Qe https://t.co/FsbnAKskoY",en,extended,False,0,,False,14335144,1201554329259393024,Not gonna lie we missed this one According to Eagan there was a specific inspiration for one of MeganKatherine Langfords outfitsYou cant really tell but on her tshirt if you saw it its weirdly an outline of a womans genitalia KnivesOut,-0.09999999999999999,2019-12-02,KnivesOut,negative
26915,863,2019-11-24 16:25:58,6918,"#KnivesOut might be the most disappointing movie of 2019 for me because of shit like this. It’s getting so overhyped.

https://t.co/SZOdpVXGD5",en,extended,False,0,,False,110261097,1198638902157959169,KnivesOut might be the most disappointing movie of 2019 for me because of shit like this Its getting so overhyped,-0.09999999999999999,2019-11-24,KnivesOut,negative
18846,373,2019-12-01 03:25:31,633,#KnivesOut was a crazy fun watch. Genius writing. Definitely recommend! 🙌,en,extended,False,0,,False,147370079,1200979209088311296,KnivesOut was a crazy fun watch Genius writing Definitely recommend,-0.09999999999999999,2019-12-01,KnivesOut,negative
26985,933,2019-11-24 16:03:11,54939,"KNIVES OUT grossed $2.0M in weekend Previews
(Opens wide on Wednesday)
#KnivesOut #BoxOffice",en,extended,False,12,,False,31052535,1198633169739759622,KNIVES OUT grossed 20M in weekend PreviewsOpens wide on WednesdayKnivesOut BoxOffice,-0.1,2019-11-24,KnivesOut,negative
12024,1042,2019-12-04 18:06:44,903,"@RottenTomatoes So #KnivesOut is a #JamesBond spoof after all?

https://t.co/ZOkHjaGss4",en,extended,False,0,,False,950261190881550341,1202288137256308737,RottenTomatoes So KnivesOut is a JamesBond spoof after all,-0.1,2019-12-04,KnivesOut,negative
18224,1251,2019-12-01 19:53:58,328,"#KnivesOut was really well made and a addition to the genre. I don't think it's the ""game changer"" that I'd heard tell of, though.",en,extended,False,0,,False,904540903,1201227963842338816,KnivesOut was really well made and a addition to the genre I dont think its the game changer that Id heard tell of though,-0.1,2019-12-01,KnivesOut,negative
9867,1880,2019-12-05 17:07:26,888,"Next round is Men Who Detect™. Who do you Frak, Marry, and Kill? #KnivesOut https://t.co/FyCIUJ29Id",en,extended,False,0,,False,959885819627655168,1202635604107776002,Next round is Men Who Detect Who do you Frak Marry and Kill KnivesOut,-0.1,2019-12-05,KnivesOut,negative
18476,3,2019-12-01 04:37:36,1356,Hollywood Flashback: 'Murder by Death' Was a 1976 All-Star Mystery Spoof https://t.co/UTt1bWScaT by @THR #knivesout,en,extended,False,0,,False,302537720,1200997351902588930,Hollywood Flashback Murder by Death Was a 1976 AllStar Mystery Spoof by THR knivesout,-0.1,2019-12-01,KnivesOut,negative
17704,731,2019-12-01 21:24:59,763,"#KnivesOut was everything I expected and everything I wanted, meaning Chris Evans in all the sweaters",en,extended,False,0,,False,210958109,1201250864993837058,KnivesOut was everything I expected and everything I wanted meaning Chris Evans in all the sweaters,-0.1,2019-12-01,KnivesOut,negative
20099,126,2019-11-30 03:03:18,1318,"There are alot things I want to talk about re: #KnivesOut, which was so much fun, but weirdly one of them is Chris Evans also being credited as a catering assistant?",en,extended,False,0,,False,86136142,1200611231863730176,There are alot things I want to talk about re KnivesOut which was so much fun but weirdly one of them is Chris Evans also being credited as a catering assistant,-0.1,2019-11-30,KnivesOut,negative
14228,1249,2019-12-03 15:06:15,441,"@rianjohnson , thank you for #KnivesOut. It’s the donut at the center of my donut hole.
Wait what...?
#EditNeed #EveryoneGpSeeThisFlick",en,extended,False,0,,False,48782944,1201880331122565127,rianjohnson thank you for KnivesOut Its the donut at the center of my donut holeWait whatEditNeed EveryoneGpSeeThisFlick,-0.1,2019-12-03,KnivesOut,negative
1440,1442,2019-12-08 17:32:31,3422,"But now I stan Ana de Armas and Chris Evans’ friendship even harder. Might have to be that girl who goes off and writes some fan-fic based on this interview alone. When they hold hands, I’m just like 😍😍😍 #KnivesOut https://t.co/n57ynfl1i3",en,extended,False,0,,False,22018991,1203729081210155009,But now I stan Ana de Armas and Chris Evans friendship even harder Might have to be that girl who goes off and writes some fanfic based on this interview alone When they hold hands Im just like KnivesOut,-0.1,2019-12-08,KnivesOut,negative
1640,1642,2019-12-08 17:06:16,420,I’m going to see @KnivesOut finally and I want @rianjohnson to know that I’m probably missing the @WonderWomanFilm trailer drop because of it. #WW84 #KnivesOut https://t.co/LNY18FFndv,en,extended,False,0,,False,747842545615536128,1203722474942271489,Im going to see KnivesOut finally and I want rianjohnson to know that Im probably missing the WonderWomanFilm trailer drop because of it WW84 KnivesOut,-0.1,2019-12-08,KnivesOut,negative
3545,1547,2019-12-07 20:57:20,1299,Who else has seen #KnivesOut that figures out movies quickly? Curious where others figured it out 😊,en,extended,False,0,,False,18427709,1203418236143849472,Who else has seen KnivesOut that figures out movies quickly Curious where others figured it out,-0.1,2019-12-07,KnivesOut,negative
23749,781,2019-11-27 23:48:38,4113,Well Knives Out was not the movie I expected not was it the plot I hope for. Lots of questions 🤔 #KnivesOutFilm #KnivesOut https://t.co/6KUgNngeSi,en,extended,False,0,,False,694936346188623872,1199837467899133952,Well Knives Out was not the movie I expected not was it the plot I hope for Lots of questions KnivesOutFilm KnivesOut,-0.1,2019-11-27,KnivesOut,negative
5429,432,2019-12-07 00:53:06,15164,You'll be astonished at what is articulated in this episode from @GeekDigPod. We're not responsible for what happens if you don't listen. #KnivesOut #BSPN https://t.co/V2QcUHXahx,en,extended,False,0,,False,2979466367,1203115181074780165,Youll be astonished at what is articulated in this episode from GeekDigPod Were not responsible for what happens if you dont listen KnivesOut BSPN,-0.1,2019-12-07,KnivesOut,negative
24785,821,2019-11-26 21:07:52,278,Which wide release will you see this #Thanksgiving? #KnivesOut #DanielCraig #ChrisEvans #JamieLeeCurtis #AnadeArmas #MichaelShannon #ToniCollette #LakeithStanfield #ChristopherPlummer #RianJohnson #QueenandSlim #GetYourSoulReady #DanielKaluuya #JodieTurnerSmith #film #films #poll,en,extended,False,1,,False,918274438235394048,1199434622154752000,Which wide release will you see this Thanksgiving KnivesOut DanielCraig ChrisEvans JamieLeeCurtis AnadeArmas MichaelShannon ToniCollette LakeithStanfield ChristopherPlummer RianJohnson QueenandSlim GetYourSoulReady DanielKaluuya JodieTurnerSmith film films poll,-0.1,2019-11-26,KnivesOut,negative
33701,719,2019-11-17 01:02:54,304,"Eff ahhhhff, eat shit and the back of his neck 🥺 #KnivesOut https://t.co/ka6kYZqzKY",en,extended,False,9,,False,1097077444073316354,1195869888268640256,Eff ahhhhff eat shit and the back of his neck KnivesOut,-0.1,2019-11-17,KnivesOut,negative
30664,544,2019-11-20 17:49:11,1132,"It's been a few weeks since I've seen #KnivesOut, and I thought bout it almost every day since. I can't wait for a second viewing of this comedy masterpiece!
Check out my @FlickeringMyth review here: https://t.co/wBeLNFMpRZ",en,extended,False,1,,False,18280563,1197210293111275521,Its been a few weeks since Ive seen KnivesOut and I thought bout it almost every day since I cant wait for a second viewing of this comedy masterpiece Check out my FlickeringMyth review here,-0.1,2019-11-20,KnivesOut,negative
536,538,2019-12-08 20:00:01,1779,"""#KnivesOut sponsors Catch Phrase"" was not an advertising angle I expected to see",en,extended,False,0,,False,984522425068081152,1203766198460174336,KnivesOut sponsors Catch Phrase was not an advertising angle I expected to see,-0.1,2019-12-08,KnivesOut,negative
11806,822,2019-12-04 19:54:28,642,listen i feel like I'm the only one on the tl talking about #KnivesOut go watch it losers https://t.co/x4LaN1oaTF,en,extended,False,0,,False,1646092488,1202315251259191298,listen i feel like Im the only one on the tl talking about KnivesOut go watch it losers,-0.1,2019-12-04,KnivesOut,negative
14258,1279,2019-12-03 14:36:28,771,"Boy, Benoit Blanc and Marta's next case after #KnivesOut is going to be a lot more violent. I don't think we'll have to ask whodunit though... https://t.co/uYJbl6iksm",en,extended,False,3,,False,772077594,1201872835855167489,Boy Benoit Blanc and Martas next case after KnivesOut is going to be a lot more violent I dont think well have to ask whodunit though,-0.10000000000000002,2019-12-03,KnivesOut,negative
12527,1546,2019-12-04 15:08:03,256,"#KnivesOut leaves murder mystery's mansion and enters empty laundromat. Shadows fill this everyday setting. Outside the parlor, Death awaits https://t.co/TlksL6lfbe",en,extended,False,0,,False,378254847,1202243171788476416,KnivesOut leaves murder mysterys mansion and enters empty laundromat Shadows fill this everyday setting Outside the parlor Death awaits,-0.10000000000000002,2019-12-04,KnivesOut,negative
12606,1625,2019-12-04 14:46:37,8,"Hi listeners 👋
Find out what we did on Black Friday!
We also talk about
- Ana Gasteyer
- Leaving the oven on while you're away
-  #KnivesOut
- Chicken Guy &amp; much more
Have a listen
👇
https://t.co/wJoo9tXJC3
https://t.co/TenoRR0Dd3
#podernfamily #LGBTQfamily #podcast #lgbt https://t.co/tNUKR7yuc2",en,extended,False,1,,False,1166013905568718848,1202237779192799232,Hi listeners Find out what we did on Black Friday We also talk about Ana Gasteyer Leaving the oven on while youre away KnivesOut Chicken Guy amp much moreHave a listen podernfamily LGBTQfamily podcast lgbt,-0.10277777777777779,2019-12-04,KnivesOut,negative
17411,437,2019-12-01 22:22:58,2511,"Can’t say @wittertainment that I didn’t enjoy #KnivesOut but..
-Johnsons endless focus pulls are annoying
- The middle bit doesn’t make sense till much later so feels a drag
- If they wanted Matthew Mahogany they should have just hired him
- Why was it filmed like a TV movie?",en,extended,False,0,,False,55333874,1201265459091460097,Cant say wittertainment that I didnt enjoy KnivesOut butJohnsons endless focus pulls are annoying The middle bit doesnt make sense till much later so feels a drag If they wanted Matthew Mahogany they should have just hired him Why was it filmed like a TV movie,-0.10416666666666667,2019-12-01,KnivesOut,negative
32013,324,2019-11-18 16:36:48,388,@rianjohnson @ChrisEvans @Ana_d_Armas Don’t see it listed for my tiny town theatre. 😭 Picking up and moving to the US to see it isn’t that crazy..... right? 😅 #KnivesOut,en,extended,False,0,,False,194865136,1196467301307973637,rianjohnson ChrisEvans AnadArmas Dont see it listed for my tiny town theatre Picking up and moving to the US to see it isnt that crazy right KnivesOut,-0.10476190476190476,2019-11-18,KnivesOut,negative
21999,528,2019-11-28 23:00:13,1142,"The end of the Thanksgiving countdown signals two things for me: (1) the officially official start of the Christmas season; and (2) awards season movie time!!! Have already seen FvF (which’ll hopefully get some love!) and Once Upon A Time In Hollywood.

Tonight: #KnivesOut!",en,extended,False,0,,False,212569140,1200187668426108928,The end of the Thanksgiving countdown signals two things for me 1 the officially official start of the Christmas season and 2 awards season movie time Have already seen FvF whichll hopefully get some love and Once Upon A Time In Hollywood Tonight KnivesOut,-0.109375,2019-11-28,KnivesOut,negative
3684,1686,2019-12-07 20:39:53,18,"Was really looking forward to seeing #KnivesOut since the early reviews and trailer. Had an awful cinema experience at @vuecinemas Westfield Stratford when a bunch of kids came in 45 mins into the film and proceeded to chat loudly, take their phones out and generally disrupt.",en,extended,False,0,,False,1196451707758231552,1203413846347698183,Was really looking forward to seeing KnivesOut since the early reviews and trailer Had an awful cinema experience at vuecinemas Westfield Stratford when a bunch of kids came in 45 mins into the film and proceeded to chat loudly take their phones out and generally disrupt,-0.10999999999999999,2019-12-07,KnivesOut,negative
27207,155,2019-11-23 19:16:21,105,"#KnivesOut by @RianJohnson is the only place you'll see former Stromtrooper Daniel Craig playing Columbo being played by Kevin Spacey in House of Cards. Seriously, you need to see it.",en,extended,False,0,,False,15989755,1198319392163082241,KnivesOut by RianJohnson is the only place youll see former Stromtrooper Daniel Craig playing Columbo being played by Kevin Spacey in House of Cards Seriously you need to see it,-0.1111111111111111,2019-11-23,KnivesOut,negative
30402,281,2019-11-20 20:49:24,7410,"Can’t lie - crazy hyped to see #KnivesOut next week before grubbing up for Thanksgiving dinner! knivesout Needed this pack to help with the inevitable holiday stress! 😂 🍿 🍿 🎥  @ Times Square, New York City https://t.co/B4BpaG1fbb",en,extended,False,0,,False,198639007,1197255647571656710,Cant lie crazy hyped to see KnivesOut next week before grubbing up for Thanksgiving dinner knivesout Needed this pack to help with the inevitable holiday stress Times Square New York City,-0.1159090909090909,2019-11-20,KnivesOut,negative
12929,1948,2019-12-04 11:12:27,223,"@rianjohnson .@rianjohnson @ people who hated The Last Jedi &amp; abused him as #KnivesOut is a critical &amp; financial success:

I praise the man himself &amp; not much else in my review here: https://t.co/PTDJ69EJ7a https://t.co/IPVJBjzGLG",en,extended,False,0,,False,264986614,1202183881803358215,rianjohnson rianjohnson people who hated The Last Jedi amp abused him as KnivesOut is a critical amp financial successI praise the man himself amp not much else in my review here,-0.11666666666666668,2019-12-04,KnivesOut,negative
23738,770,2019-11-27 23:50:13,4327,"I was actually a fan of Johnson's before #TheLastJedi. I felt like his body of work was pretty solid, &amp; if I didn't hate what he did with #StarWars so much, I'd probably give #KnivesOut higher marks. But how does one go from the terrible TLJ to the decent Knives Out?",en,extended,False,0,,False,390435355,1199837863203860480,I was actually a fan of Johnsons before TheLastJedi I felt like his body of work was pretty solid amp if I didnt hate what he did with StarWars so much Id probably give KnivesOut higher marks But how does one go from the terrible TLJ to the decent Knives Out,-0.11666666666666668,2019-11-27,KnivesOut,negative
26015,1053,2019-11-25 21:06:25,1349,"Saw a preview of #KnivesOut man it was dull. Contrived, dreary, squanders a great cast...just a massive disappointment. Can't understand why all the 5 star reviews #yawnfest",en,extended,False,0,,False,82056678,1199071869384699905,Saw a preview of KnivesOut man it was dull Contrived dreary squanders a great castjust a massive disappointment Cant understand why all the 5 star reviews yawnfest,-0.11833333333333333,2019-11-25,KnivesOut,negative
24300,334,2019-11-26 23:32:59,347,"due to an impulse buy, im going to watch #knivesout alone tonight 🔪 this is for you @ChrisEvans",en,extended,False,0,,False,175589463,1199471137874489344,due to an impulse buy im going to watch knivesout alone tonight this is for you ChrisEvans,-0.125,2019-11-26,KnivesOut,negative
12570,1589,2019-12-04 14:55:53,22,#KnivesOut #KnivesOutMovie It’s sharp. https://t.co/OyHr2WAOJi,en,extended,False,0,,False,48843964,1202240108260478976,KnivesOut KnivesOutMovie Its sharp,-0.125,2019-12-04,KnivesOut,negative
13132,151,2019-12-04 02:01:42,706,"Imperial Manila, come on :( #KnivesOut deserved better https://t.co/DGCfof9X1h",en,extended,False,0,,False,39714276,1202045278691282944,Imperial Manila come on KnivesOut deserved better,-0.125,2019-12-04,KnivesOut,negative
15858,884,2019-12-02 20:10:50,86,Sharp whodunit from Rian Johnson #knivesout https://t.co/ovM9huX78B,en,extended,False,0,,False,1913766188,1201594592350609413,Sharp whodunit from Rian Johnson knivesout,-0.125,2019-12-02,KnivesOut,negative
18460,1487,2019-12-01 19:09:50,1191,that was SO fun... @rianjohnson I’m sorry everyone clowned you for TLJ because you’ve proven ONCE AGAIN that you know complex storytelling. Definitely seeing it again! #KnivesOut https://t.co/NSs2ExPtUf,en,extended,False,0,,False,256265183,1201216855987380230,that was SO fun rianjohnson Im sorry everyone clowned you for TLJ because youve proven ONCE AGAIN that you know complex storytelling Definitely seeing it again KnivesOut,-0.125,2019-12-01,KnivesOut,negative
19306,833,2019-12-01 01:47:28,1536,What family doesn't want to kill each other sometimes? #KnivesOut https://t.co/HLrZXD1OW4,en,extended,False,1,,False,32045846,1200954534211670017,What family doesnt want to kill each other sometimes KnivesOut,-0.125,2019-12-01,KnivesOut,negative
25243,280,2019-11-26 00:04:20,238,"To the ones spoiling #KnivesOut, this is for you. #DontSpoilKnivesOut

(credit to @rogersndanvers and sorry if I took it without asking first) https://t.co/m2mIXuzV4v",en,extended,False,0,,False,77512353,1199116643437334528,To the ones spoiling KnivesOut this is for you DontSpoilKnivesOutcredit to rogersndanvers and sorry if I took it without asking first,-0.125,2019-11-26,KnivesOut,negative
3479,1481,2019-12-07 21:05:01,839665,.@Lionsgate brought the disturbing and the funny to #DeadlineContenders today with a look at #BombshellMovie and #KnivesOut https://t.co/rXXxYuTlF4,en,extended,False,3,,False,586032653,1203420168052854784,Lionsgate brought the disturbing and the funny to DeadlineContenders today with a look at BombshellMovie and KnivesOut,-0.125,2019-12-07,KnivesOut,negative
28436,388,2019-11-23 00:55:53,384,Razor sharp #knivesout. #rianjohnson assembles a rogues gallery of characters for his #agathachristie style #whodunnit. Our review and interview with Johnson at https://t.co/7KLZcanjOl.… https://t.co/AdekpKWQnn,en,extended,False,0,,False,515048293,1198042452042682370,Razor sharp knivesout rianjohnson assembles a rogues gallery of characters for his agathachristie style whodunnit Our review and interview with Johnson at,-0.125,2019-11-23,KnivesOut,negative
20418,445,2019-11-30 01:41:41,57,"James: I want to see that new movie. You know, the one with all the actors...
Me: Oh, you mean #KnivesOut
James: Yes! That’s the one.

I don’t think Siri could have beat me on that one.",en,extended,False,0,,False,43786901,1200590693330108416,James I want to see that new movie You know the one with all the actorsMe Oh you mean KnivesOut James Yes Thats the one I dont think Siri could have beat me on that one,-0.12713068181818182,2019-11-30,KnivesOut,negative
